customer_id,name,email,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,churn_probability,churn,location_lat,location_lon
CUST-10560,Barbara Brown,barbara.brown@example.com,5,46.62,233.1,Month-to-month,Credit card,1,No internet service,No,0.8319,1,37.68688,-122.50473
CUST-10561,Charles Miller,charles.miller@example.com,8,46.18,369.44,Month-to-month,Credit card,0,Yes,Yes,0.7089,1,37.83018,-122.43195
CUST-10562,James Thomas,james.thomas@example.com,7,91.33,639.31,Month-to-month,Credit card,0,No,No,0.9593,1,37.65348,-122.55177
CUST-10563,Mary Davis,mary.davis@example.com,7,100.22,701.54,Month-to-month,Electronic check,1,No,No,0.9657,1,37.73918,-122.27614
CUST-10564,Patricia Jones,patricia.jones@example.com,41,70.37,2885.17,Two year,Bank transfer,0,Yes,Yes,0.089,0,37.7201,-122.41027
CUST-10565,William Rodriguez,william.rodriguez@example.com,3,103.48,310.44,Month-to-month,Bank transfer,0,Yes,No,0.9463,1,37.88798,-122.38552
CUST-10566,Thomas Taylor,thomas.taylor@example.com,17,96.37,1638.29,Month-to-month,Mailed check,1,No,No internet service,0.8903,0,37.8159,-122.4374
CUST-10567,Richard Jones,richard.jones@example.com,5,66.71,333.55,Month-to-month,Electronic check,0,No,Yes,0.9089,0,37.63714,-122.46244
CUST-10568,Jessica Thomas,jessica.thomas@example.com,4,54.96,219.84,Month-to-month,Mailed check,0,No,Yes,0.894,1,37.67539,-122.41678
CUST-10569,Thomas Jackson,thomas.jackson@example.com,42,72.6,3049.2,Two year,Mailed check,1,Yes,No internet service,0.0872,1,37.85538,-122.36633
CUST-10570,Mary Smith,mary.smith@example.com,21,112.91,2371.11,Month-to-month,Electronic check,0,Yes,No,0.8651,1,37.64922,-122.32019
CUST-10571,Barbara Anderson,barbara.anderson@example.com,31,24.38,755.78,One year,Credit card,1,No,Yes,0.1444,0,37.8452,-122.28218
CUST-10572,Sarah Jones,sarah.jones@example.com,3,25.55,76.65,Month-to-month,Electronic check,1,No,No,0.892,1,37.65267,-122.49285
CUST-10573,Joseph Gonzalez,joseph.gonzalez@example.com,16,48.49,775.84,Month-to-month,Mailed check,1,Yes,No,0.7116,1,37.75461,-122.32749
CUST-10574,Charles Martin,charles.martin@example.com,12,68.96,827.52,Month-to-month,Credit card,1,No,No,0.9152,1,37.75182,-122.34245
CUST-10575,Patricia Martin,patricia.martin@example.com,11,117.33,1290.63,Month-to-month,Mailed check,0,Yes,No,0.9317,1,37.9041,-122.41122
CUST-10576,Susan Williams,susan.williams@example.com,8,34.86,278.88,Month-to-month,Mailed check,0,No internet service,No,0.762,1,37.6995,-122.44108
CUST-10577,Sarah Johnson,sarah.johnson@example.com,58,61.3,3555.4,One year,Credit card,0,Yes,Yes,0.0256,0,37.70091,-122.49294
CUST-10578,Robert Taylor,robert.taylor@example.com,13,104.29,1355.77,Month-to-month,Electronic check,1,No,No,0.9534,1,37.71419,-122.39324
CUST-10579,Elizabeth Anderson,elizabeth.anderson@example.com,31,38.72,1200.32,One year,Mailed check,1,No internet service,No,0.1428,0,37.7027,-122.36738
CUST-10580,Linda Moore,linda.moore@example.com,8,66.02,528.16,Month-to-month,Credit card,0,Yes,No,0.8566,0,37.80547,-122.42338
CUST-10581,Karen Martin,karen.martin@example.com,12,50.27,603.24,Month-to-month,Mailed check,1,No,No,0.8814,1,37.86969,-122.36059
CUST-10582,Richard Smith,richard.smith@example.com,11,82.61,908.71,Month-to-month,Mailed check,1,No,No,0.9381,1,37.66935,-122.44284
CUST-10583,Michael Garcia,michael.garcia@example.com,48,21.96,1054.08,Two year,Credit card,1,Yes,Yes,0.0227,0,37.79573,-122.31925
CUST-10584,John Hernandez,john.hernandez@example.com,11,104.86,1153.46,Month-to-month,Bank transfer,1,No,No internet service,0.9349,1,37.77891,-122.35202
CUST-10585,Barbara Davis,barbara.davis@example.com,40,26.35,1054.0,One year,Credit card,0,Yes,Yes,0.0415,0,37.81171,-122.37555
CUST-10586,Elizabeth Wilson,elizabeth.wilson@example.com,6,43.21,259.26,Month-to-month,Mailed check,1,Yes,No,0.8122,1,37.90142,-122.31336
CUST-10587,Elizabeth Jones,elizabeth.jones@example.com,47,114.12,5363.64,Two year,Bank transfer,0,Yes,Yes,0.1358,0,37.87826,-122.38285
CUST-10588,Charles Williams,charles.williams@example.com,25,30.09,752.25,One year,Credit card,0,Yes,No,0.1729,0,37.69532,-122.40235
CUST-10589,James Lopez,james.lopez@example.com,34,109.45,3721.3,Two year,Electronic check,0,Yes,No,0.3595,1,37.65909,-122.50139
CUST-10590,Jessica Davis,jessica.davis@example.com,22,97.01,2134.22,Month-to-month,Bank transfer,0,No,No,0.9067,1,37.88701,-122.38811
CUST-10591,Michael Johnson,michael.johnson@example.com,37,31.09,1150.33,Two year,Electronic check,0,Yes,No,0.0875,0,37.88242,-122.53884
CUST-10592,Jessica Johnson,jessica.johnson@example.com,27,56.16,1516.32,One year,Bank transfer,0,Yes,Yes,0.1575,0,37.77442,-122.30825
CUST-10593,William Lopez,william.lopez@example.com,4,61.57,246.28,Month-to-month,Electronic check,1,No,No,0.9407,1,37.7273,-122.41789
CUST-10594,Robert Rodriguez,robert.rodriguez@example.com,13,35.16,457.08,Month-to-month,Credit card,0,No,No,0.8371,1,37.75355,-122.29399
CUST-10595,Elizabeth Taylor,elizabeth.taylor@example.com,34,20.99,713.66,One year,Electronic check,1,Yes,Yes,0.0548,0,37.91948,-122.5201
CUST-10596,John Gonzalez,john.gonzalez@example.com,44,25.78,1134.32,One year,Bank transfer,1,No,No internet service,0.068,0,37.83514,-122.30734
CUST-10597,Mary Lopez,mary.lopez@example.com,6,90.03,540.18,Month-to-month,Credit card,0,No,No internet service,0.9371,1,37.81221,-122.38394
CUST-10598,Elizabeth Lopez,elizabeth.lopez@example.com,50,50.15,2507.5,Two year,Electronic check,1,Yes,Yes,0.0345,0,37.84056,-122.30544
CUST-10599,Susan Moore,susan.moore@example.com,4,95.7,382.8,Month-to-month,Mailed check,1,No,No,0.9692,1,37.78688,-122.49179
CUST-10600,Charles Wilson,charles.wilson@example.com,24,82.7,1984.8,Two year,Bank transfer,1,Yes,Yes,0.2797,0,37.9073,-122.43478
CUST-10601,Sarah Smith,sarah.smith@example.com,21,76.56,1607.76,Month-to-month,Mailed check,1,No,No internet service,0.8071,1,37.86034,-122.35494
CUST-10602,William Gonzalez,william.gonzalez@example.com,30,102.28,3068.4,One year,Bank transfer,1,Yes,Yes,0.278,1,37.75261,-122.44578
CUST-10603,Robert Johnson,robert.johnson@example.com,4,87.68,350.72,Month-to-month,Credit card,1,Yes,Yes,0.8794,1,37.74333,-122.49029
CUST-10604,Barbara Wilson,barbara.wilson@example.com,46,61.69,2837.74,Two year,Mailed check,1,No internet service,No,0.0884,0,37.83825,-122.53058
CUST-10605,Susan Taylor,susan.taylor@example.com,5,114.41,572.05,Month-to-month,Bank transfer,0,No,No,0.9771,1,37.8806,-122.5363
CUST-10606,Patricia Jackson,patricia.jackson@example.com,9,57.45,517.05,Month-to-month,Bank transfer,1,Yes,No,0.8248,1,37.66754,-122.39251
CUST-10607,John Martinez,john.martinez@example.com,29,32.23,934.67,Two year,Bank transfer,1,No,Yes,0.1841,1,37.76925,-122.47649
CUST-10608,Elizabeth Hernandez,elizabeth.hernandez@example.com,38,96.2,3655.6,One year,Credit card,0,No,No,0.4233,0,37.66959,-122.35104
CUST-10609,Robert Martin,robert.martin@example.com,36,74.1,2667.6,One year,Credit card,0,Yes,Yes,0.1281,0,37.88469,-122.35724
CUST-10610,Sarah Martinez,sarah.martinez@example.com,25,81.87,2046.75,One year,Electronic check,0,Yes,Yes,0.2632,0,37.85007,-122.41861
CUST-10611,James Brown,james.brown@example.com,40,40.58,1623.2,One year,Credit card,1,No internet service,Yes,0.0544,0,37.72103,-122.39273
CUST-10612,Barbara Smith,barbara.smith@example.com,5,58.2,291.0,Month-to-month,Electronic check,1,Yes,No,0.8618,1,37.67535,-122.52619
CUST-10613,Thomas Williams,thomas.williams@example.com,19,116.11,2206.09,Month-to-month,Mailed check,1,No,Yes,0.9134,1,37.74188,-122.47339
CUST-10614,Linda Hernandez,linda.hernandez@example.com,19,43.96,835.24,Month-to-month,Mailed check,1,No,Yes,0.7135,0,37.74041,-122.53488
CUST-10615,John Hernandez,john.hernandez@example.com,8,43.37,346.96,Month-to-month,Electronic check,1,No,No,0.8942,0,37.82743,-122.49551
CUST-10616,Jessica Jones,jessica.jones@example.com,8,40.35,322.8,Month-to-month,Mailed check,1,Yes,No,0.7814,0,37.85951,-122.40814
CUST-10617,Linda Moore,linda.moore@example.com,1,48.92,48.92,Month-to-month,Mailed check,1,No,No,0.9377,1,37.76956,-122.39004
CUST-10618,Jennifer Lopez,jennifer.lopez@example.com,29,36.14,1048.06,Two year,Electronic check,1,No,Yes,0.1961,0,37.66179,-122.5275
CUST-10619,Jessica Rodriguez,jessica.rodriguez@example.com,29,108.39,3143.31,Two year,Bank transfer,0,Yes,No,0.434,0,37.83723,-122.4875
CUST-10620,Mary Hernandez,mary.hernandez@example.com,19,33.37,634.03,Month-to-month,Electronic check,0,No,No internet service,0.6684,1,37.62777,-122.51734
CUST-10621,Jessica Thomas,jessica.thomas@example.com,40,27.75,1110.0,One year,Electronic check,0,No,No,0.1404,0,37.75845,-122.53238
CUST-10622,Jennifer Martin,jennifer.martin@example.com,5,20.84,104.2,Month-to-month,Credit card,1,No,No,0.868,1,37.62771,-122.34646
CUST-10623,Thomas Lopez,thomas.lopez@example.com,15,42.11,631.65,Month-to-month,Credit card,0,No,No,0.8378,1,37.77275,-122.35819
CUST-10624,Karen Miller,karen.miller@example.com,21,47.73,1002.33,Month-to-month,Credit card,1,No,Yes,0.7015,1,37.84654,-122.36775
CUST-10625,Karen Jackson,karen.jackson@example.com,10,113.36,1133.6,Month-to-month,Mailed check,0,No,Yes,0.9479,1,37.7072,-122.3151
CUST-10626,James Moore,james.moore@example.com,45,62.71,2821.95,One year,Electronic check,0,No,Yes,0.125,0,37.8782,-122.44734
CUST-10627,Michael Taylor,michael.taylor@example.com,7,42.45,297.15,Month-to-month,Bank transfer,0,No,No,0.8987,1,37.71977,-122.45184
CUST-10628,Mary Williams,mary.williams@example.com,51,88.95,4536.45,Two year,Electronic check,0,No internet service,Yes,0.0678,0,37.72367,-122.55055
CUST-10629,Michael Smith,michael.smith@example.com,15,53.43,801.45,Month-to-month,Bank transfer,1,No,No,0.8663,1,37.91254,-122.31964
CUST-10630,Mary Taylor,mary.taylor@example.com,60,96.41,5784.6,One year,Credit card,1,No,No,0.1453,1,37.64311,-122.5594
CUST-10631,Mary Williams,mary.williams@example.com,21,81.07,1702.47,One year,Credit card,1,No,Yes,0.5053,0,37.79268,-122.48092
CUST-10632,Jennifer Gonzalez,jennifer.gonzalez@example.com,13,85.97,1117.61,Month-to-month,Electronic check,1,Yes,No,0.8644,1,37.75333,-122.38334
CUST-10633,Michael Hernandez,michael.hernandez@example.com,45,78.78,3545.1,One year,Electronic check,1,Yes,Yes,0.0813,0,37.64516,-122.33258
CUST-10634,Richard Jackson,richard.jackson@example.com,9,82.09,738.81,Month-to-month,Mailed check,1,No,No,0.9449,1,37.64305,-122.4759
CUST-10635,Linda Taylor,linda.taylor@example.com,48,97.55,4682.4,Two year,Mailed check,1,Yes,No,0.1482,0,37.71222,-122.27832
CUST-10636,Susan Jackson,susan.jackson@example.com,26,75.94,1974.44,One year,Electronic check,1,Yes,No,0.3286,1,37.68501,-122.29685
CUST-10637,Robert Hernandez,robert.hernandez@example.com,9,89.24,803.16,Month-to-month,Bank transfer,0,No,No,0.9519,1,37.67358,-122.43311
CUST-10638,John Thomas,john.thomas@example.com,1,82.39,82.39,Month-to-month,Mailed check,1,Yes,Yes,0.8891,1,37.8693,-122.32722
CUST-10639,Jennifer Miller,jennifer.miller@example.com,15,55.79,836.85,Month-to-month,Electronic check,1,Yes,Yes,0.6493,1,37.8143,-122.29559
CUST-10640,Patricia Johnson,patricia.johnson@example.com,28,46.2,1293.6,Two year,Mailed check,1,Yes,Yes,0.1254,0,37.67846,-122.56295
CUST-10641,Thomas Brown,thomas.brown@example.com,12,31.1,373.2,Month-to-month,Mailed check,1,No,No,0.8351,1,37.86775,-122.37113
CUST-10642,Susan Martin,susan.martin@example.com,55,112.42,6183.1,Two year,Mailed check,1,Yes,Yes,0.0818,0,37.73718,-122.38954
CUST-10643,Joseph Johnson,joseph.johnson@example.com,42,34.86,1464.12,One year,Mailed check,1,No,Yes,0.0909,0,37.88676,-122.31395
CUST-10644,Sarah Thomas,sarah.thomas@example.com,4,26.49,105.96,Month-to-month,Credit card,0,No,No,0.8873,1,37.77765,-122.41982
CUST-10645,Elizabeth Garcia,elizabeth.garcia@example.com,7,69.48,486.36,Month-to-month,Bank transfer,1,No,No,0.9384,1,37.86209,-122.37448
CUST-10646,Richard Davis,richard.davis@example.com,37,62.5,2312.5,Two year,Credit card,1,Yes,Yes,0.0983,0,37.73713,-122.40423
CUST-10647,William Williams,william.williams@example.com,9,71.23,641.07,Month-to-month,Bank transfer,1,Yes,Yes,0.7899,1,37.74759,-122.32805
CUST-10648,Mary Rodriguez,mary.rodriguez@example.com,5,55.91,279.55,Month-to-month,Electronic check,1,Yes,No,0.8563,1,37.7889,-122.54595
CUST-10649,Thomas Davis,thomas.davis@example.com,3,39.66,118.98,Month-to-month,Bank transfer,1,Yes,Yes,0.749,1,37.85544,-122.31577
CUST-10650,Richard Martin,richard.martin@example.com,70,111.24,7786.8,Two year,Electronic check,0,No,No,0.1051,0,37.72889,-122.27035
CUST-10651,Jennifer Jackson,jennifer.jackson@example.com,16,115.15,1842.4,One year,Credit card,1,No,No internet service,0.7381,1,37.68786,-122.49928
CUST-10652,Sarah Moore,sarah.moore@example.com,47,51.31,2411.57,One year,Mailed check,1,Yes,No,0.0687,0,37.75021,-122.4378
CUST-10653,Jessica Smith,jessica.smith@example.com,10,20.97,209.7,Month-to-month,Bank transfer,1,Yes,No internet service,0.5628,1,37.83063,-122.44839
CUST-10654,Jessica Martinez,jessica.martinez@example.com,2,35.37,70.74,Month-to-month,Bank transfer,1,No,No internet service,0.8669,1,37.89903,-122.39724
CUST-10655,Jennifer Gonzalez,jennifer.gonzalez@example.com,8,30.86,246.88,Month-to-month,Credit card,0,No,Yes,0.7996,1,37.67633,-122.36693
CUST-10656,David Johnson,david.johnson@example.com,42,111.13,4667.46,Two year,Credit card,1,Yes,Yes,0.1712,0,37.82277,-122.54841
CUST-10657,John Lopez,john.lopez@example.com,27,35.7,963.9,One year,Electronic check,1,No,Yes,0.2165,0,37.84784,-122.4527
CUST-10658,Richard Jones,richard.jones@example.com,33,35.88,1184.04,Two year,Bank transfer,1,No,No,0.2346,0,37.83035,-122.48677
CUST-10659,James Jones,james.jones@example.com,15,52.89,793.35,Month-to-month,Credit card,1,No,Yes,0.7954,1,37.84609,-122.48303
CUST-10660,Elizabeth Lopez,elizabeth.lopez@example.com,47,101.0,4747.0,One year,Mailed check,1,Yes,No,0.1661,0,37.81022,-122.43978
CUST-10661,Jennifer Garcia,jennifer.garcia@example.com,23,108.55,2496.65,One year,Mailed check,1,No,Yes,0.6077,0,37.71247,-122.29451
CUST-10662,Richard Thomas,richard.thomas@example.com,14,95.54,1337.56,Month-to-month,Bank transfer,1,Yes,No,0.8784,1,37.68711,-122.55601
CUST-10663,James Williams,james.williams@example.com,45,59.93,2696.85,One year,Mailed check,1,Yes,Yes,0.0572,1,37.6593,-122.29426
CUST-10664,Mary Anderson,mary.anderson@example.com,3,115.0,345.0,Month-to-month,Mailed check,1,No,Yes,0.9677,1,37.67331,-122.31785
CUST-10665,Karen Brown,karen.brown@example.com,4,87.14,348.56,Month-to-month,Electronic check,0,No,Yes,0.9414,1,37.73233,-122.5044
CUST-10666,John Moore,john.moore@example.com,12,84.1,1009.2,Month-to-month,Electronic check,1,No,No,0.936,1,37.64062,-122.568
CUST-10667,Jennifer Miller,jennifer.miller@example.com,35,62.17,2175.95,Two year,Electronic check,1,Yes,Yes,0.1101,0,37.82558,-122.50323
CUST-10668,Michael Garcia,michael.garcia@example.com,19,52.27,993.13,One year,Mailed check,0,Yes,No,0.3271,0,37.74342,-122.44104
CUST-10669,Joseph Miller,joseph.miller@example.com,7,21.2,148.4,Month-to-month,Mailed check,1,Yes,No,0.7226,1,37.86943,-122.37442
CUST-10670,Patricia Johnson,patricia.johnson@example.com,6,118.31,709.86,Month-to-month,Electronic check,0,No,No,0.9774,1,37.90157,-122.39864
CUST-10671,Thomas Brown,thomas.brown@example.com,65,117.24,7620.6,One year,Mailed check,1,No,No,0.156,0,37.89009,-122.47401
CUST-10672,Barbara Williams,barbara.williams@example.com,11,84.06,924.66,Month-to-month,Mailed check,1,No,No,0.9398,1,37.62889,-122.56304
CUST-10673,Michael Martinez,michael.martinez@example.com,8,33.76,270.08,Month-to-month,Credit card,1,Yes,Yes,0.6552,1,37.68622,-122.55803
CUST-10674,Karen Anderson,karen.anderson@example.com,33,96.05,3169.65,One year,Credit card,0,Yes,No,0.3145,1,37.63201,-122.31532
CUST-10675,Mary Hernandez,mary.hernandez@example.com,10,44.83,448.3,Month-to-month,Mailed check,0,No internet service,No,0.7738,1,37.72139,-122.43669
CUST-10676,James Williams,james.williams@example.com,22,34.15,751.3,Two year,Mailed check,1,Yes,No,0.2169,1,37.78955,-122.33083
CUST-10677,Richard Davis,richard.davis@example.com,36,39.75,1431.0,One year,Credit card,1,Yes,Yes,0.0688,0,37.71051,-122.43492
CUST-10678,Richard Rodriguez,richard.rodriguez@example.com,38,57.77,2195.26,Two year,Credit card,1,No internet service,Yes,0.0849,0,37.84538,-122.3413
CUST-10679,Barbara Smith,barbara.smith@example.com,36,50.02,1800.72,One year,Mailed check,1,Yes,No internet service,0.0832,0,37.73904,-122.47765
CUST-10680,Charles Gonzalez,charles.gonzalez@example.com,38,39.57,1503.66,One year,Mailed check,1,Yes,No,0.096,0,37.84401,-122.45712
CUST-10681,Jennifer Wilson,jennifer.wilson@example.com,64,84.1,5382.4,Two year,Electronic check,1,Yes,Yes,0.027,0,37.90138,-122.45395
CUST-10682,Sarah Garcia,sarah.garcia@example.com,8,92.22,737.76,Month-to-month,Credit card,0,Yes,No internet service,0.8595,1,37.64221,-122.4538
CUST-10683,Linda Davis,linda.davis@example.com,2,87.64,175.28,Month-to-month,Mailed check,1,No,No,0.9683,1,37.82922,-122.49311
CUST-10684,Karen Jackson,karen.jackson@example.com,53,84.44,4475.32,Two year,Credit card,1,Yes,No,0.0875,0,37.8952,-122.41384
CUST-10685,Richard Wilson,richard.wilson@example.com,8,73.32,586.56,Month-to-month,Credit card,1,No,No,0.9389,1,37.85064,-122.2921
CUST-10686,Robert Brown,robert.brown@example.com,50,94.87,4743.5,One year,Credit card,0,Yes,Yes,0.0805,1,37.67542,-122.42188
CUST-10687,Michael Williams,michael.williams@example.com,36,63.09,2271.24,One year,Mailed check,1,Yes,Yes,0.1054,0,37.68431,-122.5148
CUST-10688,Michael Anderson,michael.anderson@example.com,29,100.92,2926.68,One year,Mailed check,1,Yes,No,0.3977,0,37.74754,-122.38135
CUST-10689,Karen Brown,karen.brown@example.com,27,47.68,1287.36,Two year,Bank transfer,1,Yes,Yes,0.1363,0,37.77046,-122.34124
CUST-10690,James Johnson,james.johnson@example.com,19,24.19,459.61,Month-to-month,Mailed check,1,No,No,0.7344,1,37.8058,-122.27333
CUST-10691,Thomas Thomas,thomas.thomas@example.com,7,109.02,763.14,Month-to-month,Bank transfer,0,No,No,0.9711,1,37.82442,-122.45587
CUST-10692,John Lopez,john.lopez@example.com,51,60.18,3069.18,Two year,Mailed check,1,Yes,No,0.0632,0,37.78409,-122.28408
CUST-10693,Joseph Lopez,joseph.lopez@example.com,12,86.02,1032.24,Month-to-month,Electronic check,0,No,No,0.9382,0,37.86869,-122.56441
CUST-10694,Patricia Johnson,patricia.johnson@example.com,48,68.45,3285.6,Two year,Electronic check,1,No,Yes,0.116,0,37.90734,-122.42656
CUST-10695,Michael Gonzalez,michael.gonzalez@example.com,5,77.19,385.95,Month-to-month,Electronic check,1,Yes,No,0.9012,1,37.7153,-122.36748
CUST-10696,Jessica Anderson,jessica.anderson@example.com,8,44.09,352.72,Month-to-month,Mailed check,1,Yes,No,0.7939,0,37.83487,-122.53776
CUST-10697,James Garcia,james.garcia@example.com,33,91.92,3033.36,Two year,Credit card,0,Yes,Yes,0.204,0,37.82454,-122.29258
CUST-10698,Barbara Williams,barbara.williams@example.com,33,112.38,3708.54,One year,Electronic check,0,Yes,Yes,0.2784,0,37.84013,-122.3486
CUST-10699,Jennifer Moore,jennifer.moore@example.com,37,49.1,1816.7,Two year,Electronic check,1,Yes,Yes,0.0769,0,37.90606,-122.34601
CUST-10700,Michael Jackson,michael.jackson@example.com,16,20.17,322.72,Month-to-month,Electronic check,1,No internet service,No,0.5834,1,37.74134,-122.44229
CUST-10701,Patricia Jones,patricia.jones@example.com,42,73.83,3100.86,One year,Credit card,1,Yes,Yes,0.0892,0,37.71395,-122.50373
CUST-10702,Elizabeth Jones,elizabeth.jones@example.com,26,90.3,2347.8,One year,Bank transfer,1,No,No,0.5921,0,37.66194,-122.27035
CUST-10703,Sarah Thomas,sarah.thomas@example.com,29,25.88,750.52,One year,Bank transfer,1,Yes,No internet service,0.082,0,37.87932,-122.28907
CUST-10704,Joseph Johnson,joseph.johnson@example.com,50,49.91,2495.5,Two year,Mailed check,0,No,No,0.1156,0,37.72612,-122.36603
CUST-10705,Patricia Gonzalez,patricia.gonzalez@example.com,10,39.51,395.1,Month-to-month,Credit card,1,Yes,No,0.7546,1,37.86228,-122.30964
CUST-10706,John Martinez,john.martinez@example.com,5,49.11,245.55,Month-to-month,Mailed check,1,Yes,No,0.8387,1,37.6836,-122.37403
CUST-10707,Patricia Jackson,patricia.jackson@example.com,14,118.27,1655.78,Month-to-month,Mailed check,0,No,No,0.962,1,37.91715,-122.51551
CUST-10708,John Brown,john.brown@example.com,44,82.7,3638.8,Two year,Credit card,1,Yes,No internet service,0.0928,0,37.74389,-122.47859
CUST-10709,Karen Garcia,karen.garcia@example.com,35,85.85,3004.75,One year,Credit card,0,No,No,0.4216,0,37.70746,-122.37344
CUST-10710,Patricia Smith,patricia.smith@example.com,4,70.97,283.88,Month-to-month,Electronic check,1,No,No,0.9504,0,37.76875,-122.36128
CUST-10711,Michael Jackson,michael.jackson@example.com,9,77.14,694.26,Month-to-month,Electronic check,1,No,No,0.9395,1,37.88356,-122.40815
CUST-10712,Jennifer Smith,jennifer.smith@example.com,15,26.39,395.85,Month-to-month,Electronic check,0,No,No,0.7905,1,37.82247,-122.5342
CUST-10713,Karen Garcia,karen.garcia@example.com,8,77.51,620.08,Month-to-month,Mailed check,1,No,Yes,0.9103,1,37.85082,-122.54402
CUST-10714,Michael Taylor,michael.taylor@example.com,20,85.82,1716.4,Month-to-month,Mailed check,1,Yes,No internet service,0.7075,0,37.78073,-122.33456
CUST-10715,Jessica Anderson,jessica.anderson@example.com,9,119.68,1077.12,Month-to-month,Mailed check,0,No,No internet service,0.9566,1,37.63832,-122.55838
CUST-10716,William Martinez,william.martinez@example.com,29,79.18,2296.22,Two year,Bank transfer,1,Yes,Yes,0.2059,0,37.64721,-122.49291
CUST-10717,Jennifer Garcia,jennifer.garcia@example.com,4,89.45,357.8,Month-to-month,Mailed check,1,Yes,No,0.9257,1,37.92351,-122.36036
CUST-10718,Richard Lopez,richard.lopez@example.com,44,102.16,4495.04,One year,Bank transfer,0,Yes,Yes,0.1312,0,37.63267,-122.38832
CUST-10719,Robert Rodriguez,robert.rodriguez@example.com,4,84.02,336.08,Month-to-month,Bank transfer,0,No,Yes,0.9378,1,37.6688,-122.32997
CUST-10720,Thomas Smith,thomas.smith@example.com,21,98.27,2063.67,Month-to-month,Electronic check,1,Yes,No internet service,0.7437,1,37.71686,-122.323
CUST-10721,Barbara Brown,barbara.brown@example.com,46,80.75,3714.5,One year,Electronic check,1,No,Yes,0.1609,0,37.74177,-122.46585
CUST-10722,Jessica Moore,jessica.moore@example.com,53,20.95,1110.35,One year,Mailed check,0,Yes,Yes,0.0161,0,37.79517,-122.48919
CUST-10723,Patricia Davis,patricia.davis@example.com,36,55.4,1994.4,One year,Credit card,1,Yes,Yes,0.0918,0,37.75323,-122.2869
CUST-10724,Joseph Martinez,joseph.martinez@example.com,23,104.52,2403.96,One year,Electronic check,1,Yes,No,0.5143,1,37.65299,-122.3968
CUST-10725,Robert Martinez,robert.martinez@example.com,38,62.4,2371.2,One year,Mailed check,1,No,No internet service,0.1846,0,37.92429,-122.30298
CUST-10726,Michael Gonzalez,michael.gonzalez@example.com,5,62.5,312.5,Month-to-month,Bank transfer,1,No,Yes,0.9017,1,37.91016,-122.32239
CUST-10727,Susan Martin,susan.martin@example.com,8,96.37,770.96,Month-to-month,Mailed check,1,Yes,No internet service,0.8692,1,37.6649,-122.46341
CUST-10728,John Wilson,john.wilson@example.com,5,87.91,439.55,Month-to-month,Electronic check,1,No internet service,No,0.9187,1,37.70433,-122.56873
CUST-10729,Sarah Gonzalez,sarah.gonzalez@example.com,7,102.57,717.99,Month-to-month,Electronic check,0,No internet service,No,0.9299,1,37.87941,-122.55215
CUST-10730,James Martin,james.martin@example.com,6,92.24,553.44,Month-to-month,Credit card,1,Yes,No,0.9202,1,37.77251,-122.54398
CUST-10731,Susan Jones,susan.jones@example.com,18,45.01,810.18,Month-to-month,Credit card,1,Yes,No,0.6682,1,37.7534,-122.51475
CUST-10732,Thomas Brown,thomas.brown@example.com,44,94.71,4167.24,Two year,Electronic check,1,Yes,Yes,0.1152,0,37.68444,-122.51253
CUST-10733,John Jones,john.jones@example.com,13,39.9,518.7,Month-to-month,Credit card,0,No internet service,Yes,0.6062,0,37.66054,-122.42268
CUST-10734,Barbara Jones,barbara.jones@example.com,14,112.36,1573.04,Month-to-month,Credit card,1,No,No,0.9575,0,37.86271,-122.53156
CUST-10735,Patricia Taylor,patricia.taylor@example.com,12,62.97,755.64,Month-to-month,Electronic check,1,Yes,No,0.8114,1,37.77068,-122.34113
CUST-10736,Joseph Martin,joseph.martin@example.com,9,106.42,957.78,Month-to-month,Mailed check,0,Yes,No,0.9261,1,37.76707,-122.33458
CUST-10737,Michael Taylor,michael.taylor@example.com,28,34.87,976.36,One year,Electronic check,1,No,No,0.2954,1,37.92202,-122.29067
CUST-10738,Linda Smith,linda.smith@example.com,23,50.64,1164.72,One year,Mailed check,1,Yes,Yes,0.1794,0,37.6433,-122.44128
CUST-10739,John Martinez,john.martinez@example.com,7,44.7,312.9,Month-to-month,Electronic check,1,No internet service,No,0.8065,1,37.82303,-122.47291
CUST-10740,Charles Thomas,charles.thomas@example.com,11,69.13,760.43,Month-to-month,Bank transfer,1,No,Yes,0.8754,1,37.629,-122.40387
CUST-10741,William Hernandez,william.hernandez@example.com,15,80.47,1207.05,Month-to-month,Mailed check,0,No,No,0.9175,1,37.74011,-122.30324
CUST-10742,William Martin,william.martin@example.com,10,39.04,390.4,Month-to-month,Credit card,0,No internet service,No,0.7529,1,37.78887,-122.46653
CUST-10743,Barbara Miller,barbara.miller@example.com,26,91.16,2370.16,One year,Bank transfer,0,Yes,Yes,0.287,0,37.8401,-122.29615
CUST-10744,Robert Thomas,robert.thomas@example.com,18,79.92,1438.56,Month-to-month,Mailed check,1,No,Yes,0.8453,0,37.64314,-122.27766
CUST-10745,Richard Gonzalez,richard.gonzalez@example.com,10,63.77,637.7,Month-to-month,Credit card,1,No,Yes,0.8709,1,37.80707,-122.50732
CUST-10746,James Garcia,james.garcia@example.com,42,71.28,2993.76,One year,Bank transfer,1,Yes,No internet service,0.0851,0,37.83738,-122.40375
